codigo;descripcion_aperturas;clasificador;periodo;indice_ipc;v_m_ipc;v_i_a_ipc;region
08;Comunicación;Divisiones;2023-12-01;2178,4813;15,0;157,1;Cuyo
08;Comunicación;Divisiones;2023-12-01;2030,8497;14,6;158,2;Patagonia
09;Recreación y cultura;Divisiones;2023-12-01;3200,7963;18,2;209,8;Pampeana
09;Recreación y cultura;Divisiones;2023-12-01;3300,3200;22,9;223,2;Noreste
09;Recreación y cultura;Divisiones;2023-12-01;3215,6727;20,4;198,2;Noroeste
09;Recreación y cultura;Divisiones;2023-12-01;3278,9100;21,1;212,4;Cuyo
09;Recreación y cultura;Divisiones;2023-12-01;3405,2461;22,8;232,8;Patagonia
10;Educación;Divisiones;2023-12-01;1916,9936;5,3;130,2;Pampeana
10;Educación;Divisiones;2023-12-01;1666,3031;4,3;120,3;Noreste
10;Educación;Divisiones;2023-12-01;2062,0196;7,5;150,0;Noroeste
10;Educación;Divisiones;2023-12-01;1864,5541;5,4;139,2;Cuyo
10;Educación;Divisiones;2023-12-01;1475,1991;3,7;117,9;Patagonia
11;Restaurantes y hoteles;Divisiones;2023-12-01;3787,8711;20,2;222,3;Pampeana
11;Restaurantes y hoteles;Divisiones;2023-12-01;3912,1541;25,0;224,3;Noreste
11;Restaurantes y hoteles;Divisiones;2023-12-01;3917,9460;20,2;216,0;Noroeste
11;Restaurantes y hoteles;Divisiones;2023-12-01;4026,4618;23,6;215,3;Cuyo
11;Restaurantes y hoteles;Divisiones;2023-12-01;3535,3700;20,3;210,8;Patagonia
12;Bienes y servicios varios;Divisiones;2023-12-01;2992,4624;34,5;206,2;Pampeana
12;Bienes y servicios varios;Divisiones;2023-12-01;3485,3936;39,3;234,2;Noreste
12;Bienes y servicios varios;Divisiones;2023-12-01;3111,0625;32,9;204,6;Noroeste
12;Bienes y servicios varios;Divisiones;2023-12-01;2919,1738;31,4;196,0;Cuyo
12;Bienes y servicios varios;Divisiones;2023-12-01;2894,2743;28,2;189,6;Patagonia
01.1;Alimentos;Grupos;2023-12-01;4232,8567;29,6;250,2;Pampeana
01.1;Alimentos;Grupos;2023-12-01;4426,1326;31,4;247,5;Noreste
01.1;Alimentos;Grupos;2023-12-01;4261,7526;29,2;251,9;Noroeste
01.1;Alimentos;Grupos;2023-12-01;4356,9332;28,9;254,5;Cuyo
01.1;Alimentos;Grupos;2023-12-01;3861,8744;26,7;241,5;Patagonia
01.2;Bebidas no alcohólicas;Grupos;2023-12-01;3839,8760;33,8;253,0;Pampeana
01.2;Bebidas no alcohólicas;Grupos;2023-12-01;3801,7969;28,1;261,4;Noreste
01.2;Bebidas no alcohólicas;Grupos;2023-12-01;3369,7796;30,1;249,7;Noroeste
01.2;Bebidas no alcohólicas;Grupos;2023-12-01;3800,7020;36,5;246,3;Cuyo
01.2;Bebidas no alcohólicas;Grupos;2023-12-01;3968,9462;41,5;249,2;Patagonia
02.1;Bebidas alcohólicas;Grupos;2023-12-01;3337,8742;22,9;213,9;Pampeana
02.1;Bebidas alcohólicas;Grupos;2023-12-01;3742,3308;21,5;219,6;Noreste
02.1;Bebidas alcohólicas;Grupos;2023-12-01;3539,8690;23,6;225,8;Noroeste
02.1;Bebidas alcohólicas;Grupos;2023-12-01;3392,5614;21,2;210,9;Cuyo
02.1;Bebidas alcohólicas;Grupos;2023-12-01;3205,5297;23,3;212,1;Patagonia
02.2;Tabaco;Grupos;2023-12-01;2131,8621;16,7;149,1;Pampeana
02.2;Tabaco;Grupos;2023-12-01;2046,5025;16,4;145,2;Noreste
02.2;Tabaco;Grupos;2023-12-01;2087,2065;16,5;146,0;Noroeste
02.2;Tabaco;Grupos;2023-12-01;2065,2349;15,7;144,5;Cuyo
02.2;Tabaco;Grupos;2023-12-01;2085,9837;16,6;148,0;Patagonia
03.1;Prendas de vestir y materiales;Grupos;2023-12-01;3670,1337;13,9;157,1;Pampeana
03.1;Prendas de vestir y materiales;Grupos;2023-12-01;3494,1037;18,3;161,2;Noreste
03.1;Prendas de vestir y materiales;Grupos;2023-12-01;3661,0097;13,1;146,7;Noroeste
03.1;Prendas de vestir y materiales;Grupos;2023-12-01;3065,1593;14,2;142,1;Cuyo
03.1;Prendas de vestir y materiales;Grupos;2023-12-01;3386,7381;13,2;168,9;Patagonia
03.2;Calzado;Grupos;2023-12-01;3539,6872;22,6;201,0;Pampeana
03.2;Calzado;Grupos;2023-12-01;3038,4283;20,9;193,7;Noreste
03.2;Calzado;Grupos;2023-12-01;2985,3591;23,2;190,7;Noroeste
03.2;Calzado;Grupos;2023-12-01;3508,1381;14,9;163,8;Cuyo
03.2;Calzado;Grupos;2023-12-01;3400,3231;25,7;184,9;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2023-12-01;1401,0742;10,7;123,6;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2023-12-01;1342,0182;9,4;109,1;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2023-12-01;1247,9325;8,7;121,3;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2023-12-01;1362,0749;5,0;112,8;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2023-12-01;1161,6766;1,6;112,5;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;2023-12-01;1927,6905;6,6;114,5;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;2023-12-01;3396,4779;17,3;152,3;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;2023-12-01;2995,5937;7,1;131,4;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;2023-12-01;2606,7815;2,5;150,8;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;2023-12-01;2842,5161;9,5;129,3;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;2023-12-01;2918,9547;26,5;184,4;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;2023-12-01;3069,4265;25,3;195,1;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;2023-12-01;3014,1842;23,8;188,3;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;2023-12-01;2769,5123;23,0;170,1;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;2023-12-01;2804,9896;24,6;176,6;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2023-12-01;5623,5851;42,2;265,3;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2023-12-01;5552,3139;37,4;262,2;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2023-12-01;5616,2449;41,0;267,9;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2023-12-01;5669,7181;44,8;273,4;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2023-12-01;5762,2939;41,7;270,2;Patagonia
07.1;Adquisición de vehículos;Grupos;2023-12-01;5323,3384;19,8;196,1;Pampeana
07.1;Adquisición de vehículos;Grupos;2023-12-01;5269,9606;25,4;192,9;Noreste
07.1;Adquisición de vehículos;Grupos;2023-12-01;5889,2143;29,1;217,5;Noroeste
07.1;Adquisición de vehículos;Grupos;2023-12-01;5141,8739;20,8;161,0;Cuyo
07.1;Adquisición de vehículos;Grupos;2023-12-01;5331,1583;22,7;190,5;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;2023-12-01;3575,6166;47,9;215,2;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;2023-12-01;3926,3131;55,2;233,1;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2023-12-01;3235,8327;38,5;199,9;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2023-12-01;3603,3262;44,2;208,1;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;2023-12-01;3708,6941;42,4;217,7;Patagonia
07.3;Transporte público;Grupos;2023-12-01;2287,2528;14,2;140,5;Pampeana
07.3;Transporte público;Grupos;2023-12-01;2098,0983;12,2;109,2;Noreste
07.3;Transporte público;Grupos;2023-12-01;1960,9213;29,4;140,0;Noroeste
07.3;Transporte público;Grupos;2023-12-01;2131,5237;28,6;96,7;Cuyo
07.3;Transporte público;Grupos;2023-12-01;2163,6691;24,4;159,4;Patagonia
08.3;Servicios de telefonía e internet;Grupos;2023-12-01;2345,4853;14,6;186,3;Pampeana
08.3;Servicios de telefonía e internet;Grupos;2023-12-01;2189,7429;14,0;178,5;Noreste
08.3;Servicios de telefonía e internet;Grupos;2023-12-01;2312,3071;11,6;168,6;Noroeste
08.3;Servicios de telefonía e internet;Grupos;2023-12-01;1953,7813;11,8;144,8;Cuyo
08.3;Servicios de telefonía e internet;Grupos;2023-12-01;1883,3598;13,0;151,3;Patagonia
09.4;Servicios recreativos y culturales;Grupos;2023-12-01;2049,2978;3,5;146,7;Pampeana
09.4;Servicios recreativos y culturales;Grupos;2023-12-01;1773,1165;8,5;146,1;Noreste
09.4;Servicios recreativos y culturales;Grupos;2023-12-01;2204,5985;11,3;140,9;Noroeste
09.4;Servicios recreativos y culturales;Grupos;2023-12-01;2116,2565;11,1;155,8;Cuyo
09.4;Servicios recreativos y culturales;Grupos;2023-12-01;1941,3686;13,3;136,1;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2023-12-01;3623,8276;15,0;212,6;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2023-12-01;4275,1109;17,5;235,7;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2023-12-01;3940,4909;17,0;218,2;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2023-12-01;4127,1485;22,4;230,4;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2023-12-01;3890,8486;15,4;240,6;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;2023-12-01;3809,9401;20,4;226,1;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;2023-12-01;3930,6229;25,2;226,9;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2023-12-01;3934,5583;20,4;218,1;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2023-12-01;4070,8627;24,1;220,0;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;2023-12-01;3549,1220;20,6;214,2;Patagonia
12.1;Cuidado personal;Grupos;2023-12-01;3237,0182;37,0;212,6;Pampeana
12.1;Cuidado personal;Grupos;2023-12-01;3623,3894;40,4;237,5;Noreste
12.1;Cuidado personal;Grupos;2023-12-01;3178,2362;34,4;206,3;Noroeste
12.1;Cuidado personal;Grupos;2023-12-01;3030,3642;32,7;193,7;Cuyo
12.1;Cuidado personal;Grupos;2023-12-01;3036,4256;30,7;192,5;Patagonia
01.1.1;Pan y cereales;Clase;2023-12-01;4228,9727;30,2;249,6;Pampeana
01.1.1;Pan y cereales;Clase;2023-12-01;4289,7882;33,5;257,7;Noreste
01.1.1;Pan y cereales;Clase;2023-12-01;4246,6916;30,7;261,6;Noroeste
01.1.1;Pan y cereales;Clase;2023-12-01;4192,6609;27,5;239,6;Cuyo
01.1.1;Pan y cereales;Clase;2023-12-01;3858,7833;31,8;244,9;Patagonia
01.1.2;Carnes y derivados;Clase;2023-12-01;4401,8625;37,0;287,8;Pampeana
01.1.2;Carnes y derivados;Clase;2023-12-01;4584,7986;36,8;278,2;Noreste
01.1.2;Carnes y derivados;Clase;2023-12-01;4401,5152;35,5;286,0;Noroeste
01.1.2;Carnes y derivados;Clase;2023-12-01;4575,6704;37,9;317,5;Cuyo
01.1.2;Carnes y derivados;Clase;2023-12-01;3870,3309;30,4;265,8;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;2023-12-01;3763,5010;25,9;211,1;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;2023-12-01;3871,6892;21,4;209,9;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;2023-12-01;3769,3442;22,6;206,5;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;2023-12-01;3852,1207;25,0;200,6;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;2023-12-01;3770,5741;22,8;209,2;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;2023-12-01;3800,8911;42,4;194,4;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;2023-12-01;5111,6678;44,5;162,5;Noreste
01.1.5;Aceites, grasas y manteca;Clase;2023-12-01;4454,4569;39,8;183,9;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;2023-12-01;3772,1047;37,6;180,8;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;2023-12-01;3524,9052;33,0;186,0;Patagonia
01.1.6;Frutas;Clase;2023-12-01;4656,8490;23,6;236,1;Pampeana
01.1.6;Frutas;Clase;2023-12-01;4112,6176;23,1;214,2;Noreste
01.1.6;Frutas;Clase;2023-12-01;4056,1795;21,8;215,7;Noroeste
01.1.6;Frutas;Clase;2023-12-01;5010,8564;28,2;241,3;Cuyo
01.1.6;Frutas;Clase;2023-12-01;4554,8846;28,4;252,3;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;2023-12-01;4213,4830;14,9;212,6;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;2023-12-01;4434,0483;26,7;206,0;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;2023-12-01;4111,3232;19,6;200,0;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;2023-12-01;4409,1938;10,4;190,9;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;2023-12-01;3741,2711;12,5;213,6;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2023-12-01;4675,5379;22,3;269,8;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2023-12-01;5693,3667;16,7;304,7;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2023-12-01;5318,4034;16,9;296,8;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2023-12-01;5100,4559;19,9;289,4;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2023-12-01;4298,5340;19,7;262,2;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;2023-12-01;4579,9508;35,8;252,7;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;2023-12-01;4589,0968;31,2;247,7;Noreste
01.2.1;Café, té, yerba y cacao;Clase;2023-12-01;4179,4956;29,1;237,2;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;2023-12-01;4275,1096;31,8;230,4;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;2023-12-01;4553,3518;38,7;240,1;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2023-12-01;3548,7773;32,8;253,1;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2023-12-01;3531,4879;26,8;267,9;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2023-12-01;3231,6688;30,3;252,5;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2023-12-01;3662,9706;38,2;252,0;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2023-12-01;3762,9708;42,7;253,2;Patagonia
04.1.1;Alquiler de la vivienda;Clase;2023-12-01;1363,5642;9,3;123,6;Pampeana
04.1.1;Alquiler de la vivienda;Clase;2023-12-01;1304,0834;8,1;107,5;Noreste
04.1.1;Alquiler de la vivienda;Clase;2023-12-01;1208,7032;7,5;121,5;Noroeste
04.1.1;Alquiler de la vivienda;Clase;2023-12-01;1340,6818;4,2;112,0;Cuyo
04.1.1;Alquiler de la vivienda;Clase;2023-12-01;1140,3835;0,8;111,8;Patagonia
06.4.1;Gastos de prepagas;Clase;2023-12-01;2342,0568;10,9;134,4;Pampeana
06.4.1;Gastos de prepagas;Clase;2023-12-01;2203,5081;10,1;124,5;Noreste
06.4.1;Gastos de prepagas;Clase;2023-12-01;1953,3355;9,1;121,5;Noroeste
06.4.1;Gastos de prepagas;Clase;2023-12-01;2523,7333;11,9;138,5;Cuyo
06.4.1;Gastos de prepagas;Clase;2023-12-01;2387,6164;11,0;137,1;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2023-12-01;3329,1443;52,8;212,0;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2023-12-01;3603,5289;61,2;234,0;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2023-12-01;2898,7931;41,7;194,7;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2023-12-01;3184,5033;50,7;200,9;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2023-12-01;3444,4331;49,4;217,1;Patagonia
0;Nivel general;Nivel general;2023-12-01;3456,6426;25,1;210,1;GBA
01;Alimentos y bebidas no alcohólicas;Divisiones;2023-12-01;4160,2902;29,5;252,9;GBA
02;Bebidas alcohólicas y tabaco;Divisiones;2023-12-01;2599,1672;20,5;176,2;GBA
03;Prendas de vestir y calzado;Divisiones;2023-12-01;3903,2478;18,5;174,7;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2023-12-01;2144,0192;14,5;152,0;GBA
05;Equipamiento y mantenimiento del hogar;Divisiones;2023-12-01;3861,1661;30,8;231,5;GBA
06;Salud;Divisiones;2023-12-01;3734,1484;30,6;223,0;GBA
07;Transporte;Divisiones;2023-12-01;2992,9426;30,7;178,1;GBA
08;Comunicación;Divisiones;2023-12-01;2407,9195;15,9;191,6;GBA
09;Recreación y cultura;Divisiones;2023-12-01;3420,4327;21,0;226,5;GBA
10;Educación;Divisiones;2023-12-01;2505,3619;7,0;151,3;GBA
11;Restaurantes y hoteles;Divisiones;2023-12-01;3851,6554;22,5;217,9;GBA
12;Bienes y servicios varios;Divisiones;2023-12-01;3022,1365;31,2;202,0;GBA
01.1;Alimentos;Grupos;2023-12-01;4232,6691;29,2;249,8;GBA
01.2;Bebidas no alcohólicas;Grupos;2023-12-01;3686,3127;32,2;278,2;GBA
02.1;Bebidas alcohólicas;Grupos;2023-12-01;3232,8119;24,1;210,7;GBA
02.2;Tabaco;Grupos;2023-12-01;2113,2043;16,5;144,3;GBA
03.1;Prendas de vestir y materiales;Grupos;2023-12-01;3971,9275;15,4;167,2;GBA
03.2;Calzado;Grupos;2023-12-01;3700,9527;29,5;201,0;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2023-12-01;1690,5200;15,8;125,5;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;2023-12-01;4498,9174;26,1;225,7;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;2023-12-01;2045,0856;1,1;119,0;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;2023-12-01;2858,0739;25,8;179,9;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2023-12-01;5616,8332;42,1;286,2;GBA
07.1;Adquisición de vehículos;Grupos;2023-12-01;5141,5423;30,8;189,2;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;2023-12-01;3054,2488;40,2;193,7;GBA
07.3;Transporte público;Grupos;2023-12-01;1589,0679;12,1;130,9;GBA
08.3;Servicios de telefonía e internet;Grupos;2023-12-01;2315,7333;14,4;186,5;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;2023-12-01;4146,3058;36,9;301,8;GBA
09.4;Servicios recreativos y culturales;Grupos;2023-12-01;2589,2151;12,9;192,3;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2023-12-01;3873,5715;16,1;227,1;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;2023-12-01;3889,0718;23,0;223,2;GBA
12.1;Cuidado personal;Grupos;2023-12-01;3227,4199;35,6;206,8;GBA
01.1.1;Pan y cereales;Clase;2023-12-01;4106,6683;30,2;251,2;GBA
01.1.2;Carnes y derivados;Clase;2023-12-01;4457,1525;36,9;296,6;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;2023-12-01;3998,8519;28,4;210,9;GBA
01.1.5;Aceites, grasas y manteca;Clase;2023-12-01;3856,2297;40,5;208,8;GBA
01.1.6;Frutas;Clase;2023-12-01;4648,7501;24,7;245,0;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;2023-12-01;4240,8357;10,7;200,5;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2023-12-01;4240,5399;25,0;277,0;GBA
01.2.1;Café, té, yerba y cacao;Clase;2023-12-01;4209,6811;34,8;235,1;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2023-12-01;3539,5501;31,4;295,2;GBA
04.1.1;Alquiler de la vivienda;Clase;2023-12-01;1531,9300;9,4;119,5;GBA
06.4.1;Gastos de prepagas;Clase;2023-12-01;2286,7883;11,5;134,9;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2023-12-01;2813,2350;48,7;194,7;GBA
0;Nivel general;Nivel general;2024-01-01;4344,9628;21,2;257,5;Pampeana
0;Nivel general;Nivel general;2024-01-01;4535,8005;19,5;261,4;Noreste
0;Nivel general;Nivel general;2024-01-01;4413,6008;21,7;257,7;Noroeste
0;Nivel general;Nivel general;2024-01-01;4402,1802;22,3;253,3;Cuyo
0;Nivel general;Nivel general;2024-01-01;4264,4518;24,2;260,9;Patagonia
01;Alimentos y bebidas no alcohólicas;Divisiones;2024-01-01;5060,9239;20,7;295,8;Pampeana
01;Alimentos y bebidas no alcohólicas;Divisiones;2024-01-01;5164,8729;18,4;287,2;Noreste
01;Alimentos y bebidas no alcohólicas;Divisiones;2024-01-01;5053,2181;21,8;297,0;Noroeste
01;Alimentos y bebidas no alcohólicas;Divisiones;2024-01-01;5122,6656;19,2;293,8;Cuyo
01;Alimentos y bebidas no alcohólicas;Divisiones;2024-01-01;4938,5763;27,5;313,9;Patagonia
02;Bebidas alcohólicas y tabaco;Divisiones;2024-01-01;3291,1789;21,9;222,5;Pampeana
02;Bebidas alcohólicas y tabaco;Divisiones;2024-01-01;3588,8772;19,8;228,0;Noreste
02;Bebidas alcohólicas y tabaco;Divisiones;2024-01-01;3247,6499;19,2;217,5;Noroeste
02;Bebidas alcohólicas y tabaco;Divisiones;2024-01-01;3142,5355;21,1;212,6;Cuyo
02;Bebidas alcohólicas y tabaco;Divisiones;2024-01-01;3119,4353;23,1;216,0;Patagonia
03;Prendas de vestir y calzado;Divisiones;2024-01-01;4091,5613;12,5;191,8;Pampeana
03;Prendas de vestir y calzado;Divisiones;2024-01-01;3713,7529;10,8;189,0;Noreste
03;Prendas de vestir y calzado;Divisiones;2024-01-01;3842,4027;11,6;180,5;Noroeste
03;Prendas de vestir y calzado;Divisiones;2024-01-01;3747,5929;17,6;183,7;Cuyo
03;Prendas de vestir y calzado;Divisiones;2024-01-01;3801,2675;12,1;195,1;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2024-01-01;2300,2745;17,2;162,6;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2024-01-01;3320,4170;19,3;200,0;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2024-01-01;2954,9949;21,7;170,7;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2024-01-01;2691,8020;18,1;171,8;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2024-01-01;2649,2001;18,2;174,3;Patagonia
05;Equipamiento y mantenimiento del hogar;Divisiones;2024-01-01;4601,1212;22,8;282,8;Pampeana
05;Equipamiento y mantenimiento del hogar;Divisiones;2024-01-01;4808,9091;19,5;296,1;Noreste
05;Equipamiento y mantenimiento del hogar;Divisiones;2024-01-01;4643,4915;24,5;295,8;Noroeste
05;Equipamiento y mantenimiento del hogar;Divisiones;2024-01-01;4680,3828;28,9;285,9;Cuyo
05;Equipamiento y mantenimiento del hogar;Divisiones;2024-01-01;4911,4304;26,0;304,8;Patagonia
06;Salud;Divisiones;2024-01-01;5111,0886;20,4;278,3;Pampeana
06;Salud;Divisiones;2024-01-01;5347,2014;21,4;287,4;Noreste
06;Salud;Divisiones;2024-01-01;5211,3848;20,2;287,1;Noroeste
06;Salud;Divisiones;2024-01-01;5527,7160;18,6;293,5;Cuyo
06;Salud;Divisiones;2024-01-01;4859,0482;22,1;279,6;Patagonia
07;Transporte;Divisiones;2024-01-01;4803,8797;25,9;253,5;Pampeana
07;Transporte;Divisiones;2024-01-01;4862,2214;23,4;249,7;Noreste
07;Transporte;Divisiones;2024-01-01;4376,8349;29,6;262,4;Noroeste
07;Transporte;Divisiones;2024-01-01;4917,7418;32,8;244,6;Cuyo
07;Transporte;Divisiones;2024-01-01;5232,0688;30,1;265,8;Patagonia
08;Comunicación;Divisiones;2024-01-01;3010,3074;24,8;234,5;Pampeana
08;Comunicación;Divisiones;2024-01-01;3144,8398;26,2;241,5;Noreste
08;Comunicación;Divisiones;2024-01-01;3285,6161;25,9;227,1;Noroeste
08;Comunicación;Divisiones;2024-01-01;2786,7268;27,9;204,6;Cuyo
08;Comunicación;Divisiones;2024-01-01;2509,2247;23,6;191,9;Patagonia
09;Recreación y cultura;Divisiones;2024-01-01;4021,0016;25,6;260,7;Pampeana
09;Recreación y cultura;Divisiones;2024-01-01;4020,2417;21,8;265,9;Noreste
09;Recreación y cultura;Divisiones;2024-01-01;3924,3407;22,0;239,2;Noroeste
09;Recreación y cultura;Divisiones;2024-01-01;4035,5027;23,1;256,7;Cuyo
09;Recreación y cultura;Divisiones;2024-01-01;4042,8895;18,7;269,0;Patagonia
10;Educación;Divisiones;2024-01-01;1927,6886;0,6;127,0;Pampeana
10;Educación;Divisiones;2024-01-01;1731,9240;3,9;128,7;Noreste
10;Educación;Divisiones;2024-01-01;2094,4014;1,6;153,9;Noroeste
10;Educación;Divisiones;2024-01-01;1865,1538;0,0;136,3;Cuyo
10;Educación;Divisiones;2024-01-01;1482,3133;0,5;118,3;Patagonia
11;Restaurantes y hoteles;Divisiones;2024-01-01;4541,1568;19,9;263,4;Pampeana
11;Restaurantes y hoteles;Divisiones;2024-01-01;4702,9302;20,2;271,8;Noreste
11;Restaurantes y hoteles;Divisiones;2024-01-01;4703,9700;20,1;248,4;Noroeste
11;Restaurantes y hoteles;Divisiones;2024-01-01;4848,8501;20,4;252,7;Cuyo
11;Restaurantes y hoteles;Divisiones;2024-01-01;4222,4031;19,4;242,9;Patagonia
12;Bienes y servicios varios;Divisiones;2024-01-01;4268,2353;42,6;309,8;Pampeana
12;Bienes y servicios varios;Divisiones;2024-01-01;4901,3259;40,6;336,1;Noreste
12;Bienes y servicios varios;Divisiones;2024-01-01;4663,8040;49,9;331,7;Noroeste
12;Bienes y servicios varios;Divisiones;2024-01-01;4267,7063;46,2;303,1;Cuyo
12;Bienes y servicios varios;Divisiones;2024-01-01;4542,7561;57,0;327,4;Patagonia
01.1;Alimentos;Grupos;2024-01-01;5073,1876;19,9;291,9;Pampeana
01.1;Alimentos;Grupos;2024-01-01;5193,4592;17,3;282,3;Noreste
01.1;Alimentos;Grupos;2024-01-01;5082,9093;19,3;288,2;Noroeste
01.1;Alimentos;Grupos;2024-01-01;5141,4876;18,0;290,3;Cuyo
01.1;Alimentos;Grupos;2024-01-01;4917,9646;27,3;312,1;Patagonia
01.2;Bebidas no alcohólicas;Grupos;2024-01-01;4952,8693;29,0;335,2;Pampeana
01.2;Bebidas no alcohólicas;Grupos;2024-01-01;4915,9442;29,3;338,6;Noreste
01.2;Bebidas no alcohólicas;Grupos;2024-01-01;4846,7153;43,8;376,5;Noroeste
